unique_id,cutoff,ds,y,y_hat
T000140,2001-12-31,2002-02-28,900.0,1310.8125
T000140,2001-12-31,2002-03-31,1200.0,1082.9551
T000140,2001-12-31,2002-04-30,2900.0,1590.6962
T000140,2001-12-31,2002-05-31,3500.0,3571.2893
T000140,2001-12-31,2002-06-30,2400.0,2990.5776
T000140,2002-06-30,2002-07-31,1600.0,2179.7732
T000140,2002-06-30,2002-08-31,1800.0,1384.6014
T000140,2002-06-30,2002-09-30,1500.0,1773.1599
T000140,2002-06-30,2002-10-31,900.0,969.2471
T000140,2002-06-30,2002-11-30,700.0,468.65735
T000140,2002-06-30,2002-12-31,600.0,1248.537
T000140,2002-12-31,2003-01-31,300.0,547.506
T000140,2002-12-31,2003-02-28,100.0,1148.5189
T000140,2002-12-31,2003-03-31,400.0,1067.3544
T000140,2002-12-31,2003-04-30,600.0,2487.0203
T000140,2002-12-31,2003-05-31,2200.0,2996.1272
T000140,2002-12-31,2003-06-30,1900.0,2530.0635
T000140,2003-06-30,2003-07-31,1900.0,1719.6975
T000140,2003-06-30,2003-08-31,1600.0,1354.8965
T000140,2003-06-30,2003-09-30,1600.0,1307.9553
T000140,2003-06-30,2003-10-31,900.0,1138.509
T000140,2003-06-30,2003-11-30,1000.0,461.45654
T000140,2003-06-30,2003-12-31,600.0,568.53235
T000140,2003-12-31,2004-01-31,500.0,1070.3776
T000140,2003-12-31,2004-02-29,400.0,963.9437
T000140,2003-12-31,2004-03-31,1200.0,943.2532
T000140,2003-12-31,2004-04-30,2000.0,745.0975
T000140,2003-12-31,2004-05-31,3300.0,1873.2983
T000140,2003-12-31,2004-06-30,3100.0,2004.8973
T000140,2004-06-30,2004-07-31,2000.0,2416.1152
T000140,2004-06-30,2004-08-31,900.0,1899.847
T000140,2004-06-30,2004-09-30,1300.0,1888.2261
T000140,2004-06-30,2004-10-31,400.0,1597.5222
T000140,2004-06-30,2004-11-30,600.0,1079.1969
T000140,2004-06-30,2004-12-31,700.0,1292.9781
T000140,2004-12-31,2005-01-31,600.0,704.1057
T000140,2004-12-31,2005-02-28,600.0,1139.46
T000140,2004-12-31,2005-03-31,1000.0,1207.5912
T000140,2004-12-31,2005-04-30,2900.0,1452.9143
T000140,2004-12-31,2005-05-31,3800.0,3055.684
T000140,2004-12-31,2005-06-30,3700.0,3156.4048
T000140,2005-06-30,2005-07-31,1700.0,2918.6484
T000140,2005-06-30,2005-08-31,1900.0,2084.6965
T000140,2005-06-30,2005-09-30,1800.0,2027.691
T000140,2005-06-30,2005-10-31,1000.0,1575.0854
T000140,2005-06-30,2005-11-30,600.0,979.20044
T000140,2005-06-30,2005-12-31,800.0,1645.1686
T000140,2005-12-31,2006-01-31,300.0,673.358
T000140,2005-12-31,2006-02-28,600.0,1212.9319
T000140,2005-12-31,2006-03-31,1100.0,1124.2712
T000140,2005-12-31,2006-04-30,2400.0,2079.997
T000140,2005-12-31,2006-05-31,4300.0,3394.2886
T000140,2005-12-31,2006-06-30,4000.0,3265.9424
T000140,2006-06-30,2006-07-31,2700.0,3140.6013
T000140,2006-06-30,2006-08-31,2100.0,2348.253
T000140,2006-06-30,2006-09-30,2200.0,2052.2603
T000140,2006-06-30,2006-10-31,1400.0,1901.6426
T000140,2006-06-30,2006-11-30,800.0,925.604
T000140,2006-06-30,2006-12-31,1000.0,1559.2839
T000140,2006-12-31,2007-01-31,400.0,1133.2827
T000140,2006-12-31,2007-02-28,400.0,1762.3407
T000140,2006-12-31,2007-03-31,1200.0,1571.1434
T000140,2006-12-31,2007-04-30,2000.0,1672.2692
T000140,2006-12-31,2007-05-31,4500.0,4138.564
T000140,2006-12-31,2007-06-30,4200.0,3952.6714
T000141,1997-12-31,1998-01-31,300.0,291.85214
T000141,1997-12-31,1998-02-28,200.0,468.9211
T000141,1997-12-31,1998-03-31,500.0,399.47812
T000141,1997-12-31,1998-04-30,400.0,476.94473
T000141,1997-12-31,1998-05-31,300.0,397.97958
T000141,1997-12-31,1998-06-30,300.0,304.7996
T000141,1998-06-30,1998-07-31,300.0,32.281677
T000141,1998-06-30,1998-08-31,400.0,202.39609
T000141,1998-06-30,1998-09-30,600.0,536.9867
T000141,1998-06-30,1998-10-31,700.0,486.77887
T000141,1998-06-30,1998-11-30,1000.0,379.27945
T000141,1998-06-30,1998-12-31,300.0,392.88358
T000141,1998-12-31,1999-01-31,600.0,409.93954
T000141,1998-12-31,1999-02-28,600.0,308.12296
T000141,1998-12-31,1999-03-31,700.0,457.5853
T000141,1998-12-31,1999-04-30,700.0,275.34293
T000141,1998-12-31,1999-05-31,500.0,458.23553
T000141,1998-12-31,1999-06-30,300.0,285.17535
T000141,1999-06-30,1999-07-31,300.0,432.23898
T000141,1999-06-30,1999-08-31,400.0,505.3346
T000141,1999-06-30,1999-09-30,200.0,595.797
T000141,1999-06-30,1999-10-31,400.0,753.16425
T000141,1999-06-30,1999-11-30,500.0,814.92236
T000141,1999-06-30,1999-12-31,600.0,598.2123
T000141,1999-12-31,2000-01-31,700.0,590.7287
T000141,1999-12-31,2000-02-29,900.0,650.8419
T000141,1999-12-31,2000-03-31,1000.0,637.1386
T000141,1999-12-31,2000-04-30,1300.0,601.417
T000141,1999-12-31,2000-05-31,500.0,579.8841
T000141,1999-12-31,2000-06-30,600.0,308.57852
T000141,2000-06-30,2000-07-31,500.0,551.8363
T000141,2000-06-30,2000-08-31,200.0,473.6786
T000141,2000-06-30,2000-09-30,900.0,356.57196
T000141,2000-06-30,2000-10-31,600.0,520.5582
T000141,2000-06-30,2000-11-30,500.0,453.31323
T000141,2000-06-30,2000-12-31,800.0,468.09338
T000141,2000-12-31,2001-01-31,900.0,821.7182
T000141,2000-12-31,2001-02-28,1200.0,783.6578
T000141,2000-12-31,2001-03-31,500.0,1149.3138
T000141,2000-12-31,2001-04-30,1100.0,1136.2714
T000141,2000-12-31,2001-05-31,800.0,855.55975
T000141,2000-12-31,2001-06-30,800.0,792.6331
T000141,2001-06-30,2001-07-31,900.0,722.6682
T000141,2001-06-30,2001-08-31,600.0,763.2234
T000141,2001-06-30,2001-09-30,600.0,701.44653
T000141,2001-06-30,2001-10-31,500.0,638.03534
T000141,2001-06-30,2001-11-30,500.0,595.44794
T000141,2001-06-30,2001-12-31,400.0,696.667
T000141,2001-12-31,2002-01-31,800.0,550.1576
T000141,2001-12-31,2002-02-28,500.0,621.83154
T000141,2001-12-31,2002-03-31,1500.0,486.07468
T000141,2001-12-31,2002-04-30,700.0,602.9986
T000141,2001-12-31,2002-05-31,900.0,545.4475
T000141,2001-12-31,2002-06-30,700.0,604.0644
T000141,2002-06-30,2002-07-31,700.0,748.9034
T000141,2002-06-30,2002-08-31,700.0,746.54865
T000141,2002-06-30,2002-09-30,900.0,588.15497
T000141,2002-06-30,2002-10-31,900.0,518.7898
T000141,2002-06-30,2002-11-30,700.0,397.74664
T000141,2002-06-30,2002-12-31,1300.0,668.312
T000141,2002-12-31,2003-01-31,1300.0,883.7741
T000141,2002-12-31,2003-02-28,600.0,980.97217
T000141,2002-12-31,2003-03-31,800.0,1188.741
T000141,2002-12-31,2003-04-30,800.0,1030.1936
T000141,2002-12-31,2003-05-31,700.0,1286.4559
T000141,2002-12-31,2003-06-30,700.0,829.2724
T000141,2003-06-30,2003-07-31,900.0,859.1604
T000141,2003-06-30,2003-08-31,1100.0,827.8012
T000141,2003-06-30,2003-09-30,900.0,876.54254
T000141,2003-06-30,2003-10-31,1300.0,925.3562
T000141,2003-06-30,2003-11-30,1100.0,911.03656
T000141,2003-06-30,2003-12-31,1900.0,1200.1877
T000141,2003-12-31,2004-01-31,1700.0,1514.8099
T000141,2003-12-31,2004-02-29,1000.0,1357.0691
T000141,2003-12-31,2004-03-31,1600.0,1506.1201
T000141,2003-12-31,2004-04-30,1300.0,1227.2306
T000141,2003-12-31,2004-05-31,900.0,1118.7458
T000141,2003-12-31,2004-06-30,700.0,1197.4491
T000141,2004-06-30,2004-07-31,900.0,1208.2916
T000141,2004-06-30,2004-08-31,1200.0,1115.4694
T000141,2004-06-30,2004-09-30,1800.0,1088.8442
T000141,2004-06-30,2004-10-31,900.0,1242.1302
T000141,2004-06-30,2004-11-30,2100.0,1297.9197
T000141,2004-06-30,2004-12-31,2500.0,1779.2616
T000141,2004-12-31,2005-01-31,1900.0,1882.7241
T000141,2004-12-31,2005-02-28,1800.0,1771.9673
T000141,2004-12-31,2005-03-31,1300.0,1671.9338
T000141,2004-12-31,2005-04-30,1800.0,1576.918
T000141,2004-12-31,2005-05-31,1500.0,1779.5535
T000141,2004-12-31,2005-06-30,1400.0,957.4619
T000141,2005-06-30,2005-07-31,1700.0,1512.6183
T000141,2005-06-30,2005-08-31,1000.0,1940.2043
T000141,2005-06-30,2005-09-30,2100.0,1831.8568
T000141,2005-06-30,2005-10-31,1600.0,1702.4437
T000141,2005-06-30,2005-11-30,2600.0,2329.705
T000141,2005-06-30,2005-12-31,2700.0,2450.0488
T000141,2005-12-31,2006-01-31,2100.0,2403.8003
T000141,2005-12-31,2006-02-28,2000.0,2279.5798
T000141,2005-12-31,2006-03-31,3100.0,2343.2798
T000141,2005-12-31,2006-04-30,2100.0,2209.1514
T000141,2005-12-31,2006-05-31,2000.0,2200.6855
T000141,2005-12-31,2006-06-30,2200.0,2030.8751
T000141,2006-06-30,2006-07-31,2100.0,1912.706
T000141,2006-06-30,2006-08-31,2300.0,1479.4298
T000141,2006-06-30,2006-09-30,2000.0,2179.574
T000141,2006-06-30,2006-10-31,1800.0,2044.0532
T000141,2006-06-30,2006-11-30,2800.0,2281.3958
T000141,2006-06-30,2006-12-31,3200.0,2602.8196
T000141,2006-12-31,2007-01-31,3600.0,2556.9094
T000141,2006-12-31,2007-02-28,2000.0,2855.5732
T000141,2006-12-31,2007-03-31,3200.0,3063.6582
T000141,2006-12-31,2007-04-30,3200.0,2767.9521
T000141,2006-12-31,2007-05-31,3000.0,2963.554
T000141,2006-12-31,2007-06-30,2800.0,2451.0813
T000142,1997-12-31,1998-01-31,600.0,693.0793
T000142,1997-12-31,1998-02-28,800.0,619.6181
T000142,1997-12-31,1998-03-31,1500.0,1587.8544
T000142,1997-12-31,1998-04-30,1000.0,1497.6433
T000142,1997-12-31,1998-05-31,1300.0,1162.8171
T000142,1997-12-31,1998-06-30,1600.0,1049.3351
T000142,1998-06-30,1998-07-31,1600.0,1286.6611
T000142,1998-06-30,1998-08-31,1100.0,1375.8953
T000142,1998-06-30,1998-09-30,1600.0,1480.9923
T000142,1998-06-30,1998-10-31,1000.0,1433.8726
T000142,1998-06-30,1998-11-30,1500.0,1626.7212
T000142,1998-06-30,1998-12-31,1500.0,1235.2129
T000142,1998-12-31,1999-01-31,1500.0,1014.2691
T000142,1998-12-31,1999-02-28,900.0,1313.3379
T000142,1998-12-31,1999-03-31,2700.0,1523.8143
T000142,1998-12-31,1999-04-30,1400.0,1406.8352
T000142,1998-12-31,1999-05-31,800.0,1433.047
T000142,1998-12-31,1999-06-30,1600.0,1578.313
T000142,1999-06-30,1999-07-31,1100.0,1554.1362
T000142,1999-06-30,1999-08-31,1400.0,1517.1211
T000142,1999-06-30,1999-09-30,1000.0,1637.1116
T000142,1999-06-30,1999-10-31,600.0,1306.4497
T000142,1999-06-30,1999-11-30,1000.0,1441.4988
T000142,1999-06-30,1999-12-31,1500.0,1742.0609
T000142,1999-12-31,2000-01-31,1900.0,1036.9893
T000142,1999-12-31,2000-02-29,1400.0,1263.5214
T000142,1999-12-31,2000-03-31,2600.0,1896.5808
T000142,1999-12-31,2000-04-30,1000.0,1439.5168
T000142,1999-12-31,2000-05-31,900.0,1179.6669
T000142,1999-12-31,2000-06-30,900.0,1276.2854
T000142,2000-06-30,2000-07-31,1100.0,1375.9348
T000142,2000-06-30,2000-08-31,1500.0,1465.3843
T000142,2000-06-30,2000-09-30,1600.0,1482.3236
T000142,2000-06-30,2000-10-31,900.0,1199.2153
T000142,2000-06-30,2000-11-30,1400.0,1291.8143
T000142,2000-06-30,2000-12-31,1700.0,1692.4303
T000142,2000-12-31,2001-01-31,1500.0,1402.419
T000142,2000-12-31,2001-02-28,2500.0,1391.7585
T000142,2000-12-31,2001-03-31,2000.0,1650.1097
T000142,2000-12-31,2001-04-30,1500.0,1109.2831
T000142,2000-12-31,2001-05-31,1500.0,1037.2446
T000142,2000-12-31,2001-06-30,1600.0,450.2135
T000142,2001-06-30,2001-07-31,1900.0,1266.2468
T000142,2001-06-30,2001-08-31,1300.0,1542.4834
T000142,2001-06-30,2001-09-30,2000.0,1715.4701
T000142,2001-06-30,2001-10-31,1400.0,1343.6562
T000142,2001-06-30,2001-11-30,1300.0,1443.3312
T000142,2001-06-30,2001-12-31,1800.0,1773.023
T000142,2001-12-31,2002-01-31,1100.0,1980.9478
T000142,2001-12-31,2002-02-28,1700.0,2562.6143
T000142,2001-12-31,2002-03-31,1100.0,2242.643
T000142,2001-12-31,2002-04-30,1100.0,2090.0828
T000142,2001-12-31,2002-05-31,1200.0,1893.7522
T000142,2001-12-31,2002-06-30,1500.0,1940.6427
T000142,2002-06-30,2002-07-31,1600.0,1546.7672
T000142,2002-06-30,2002-08-31,2100.0,1505.124
T000142,2002-06-30,2002-09-30,1600.0,1711.0258
T000142,2002-06-30,2002-10-31,1500.0,1441.8431
T000142,2002-06-30,2002-11-30,2000.0,1413.6403
T000142,2002-06-30,2002-12-31,1200.0,1665.5133
T000142,2002-12-31,2003-01-31,2300.0,1307.0826
T000142,2002-12-31,2003-02-28,1100.0,1566.8383
T000142,2002-12-31,2003-03-31,800.0,1446.3969
T000142,2002-12-31,2003-04-30,1200.0,1246.5087
T000142,2002-12-31,2003-05-31,1300.0,1394.9553
T000142,2002-12-31,2003-06-30,1700.0,1472.265
T000142,2003-06-30,2003-07-31,2000.0,1858.3643
T000142,2003-06-30,2003-08-31,2100.0,1946.402
T000142,2003-06-30,2003-09-30,2400.0,1794.7472
T000142,2003-06-30,2003-10-31,1800.0,1839.9581
T000142,2003-06-30,2003-11-30,2200.0,1843.5347
T000142,2003-06-30,2003-12-31,2900.0,1717.7628
T000142,2003-12-31,2004-01-31,3100.0,2562.5789
T000142,2003-12-31,2004-02-29,2600.0,2148.6865
T000142,2003-12-31,2004-03-31,3400.0,2063.3887
T000142,2003-12-31,2004-04-30,2500.0,1736.3696
T000142,2003-12-31,2004-05-31,2500.0,2004.3445
T000142,2003-12-31,2004-06-30,2800.0,2759.9126
T000142,2004-06-30,2004-07-31,2900.0,2355.8362
T000142,2004-06-30,2004-08-31,2100.0,2499.8853
T000142,2004-06-30,2004-09-30,3300.0,2627.6436
T000142,2004-06-30,2004-10-31,2300.0,2147.0835
T000142,2004-06-30,2004-11-30,2600.0,2536.221
T000142,2004-06-30,2004-12-31,3400.0,3092.229
T000142,2004-12-31,2005-01-31,3800.0,2860.333
T000142,2004-12-31,2005-02-28,1900.0,2700.9187
T000142,2004-12-31,2005-03-31,2700.0,3302.003
T000142,2004-12-31,2005-04-30,2000.0,2787.8296
T000142,2004-12-31,2005-05-31,2000.0,3207.8325
T000142,2004-12-31,2005-06-30,3000.0,2686.6704
T000142,2005-06-30,2005-07-31,3000.0,2729.5808
T000142,2005-06-30,2005-08-31,3000.0,2545.96
T000142,2005-06-30,2005-09-30,2600.0,3056.5627
T000142,2005-06-30,2005-10-31,2300.0,2597.1685
T000142,2005-06-30,2005-11-30,3600.0,2865.3962
T000142,2005-06-30,2005-12-31,5500.0,3101.4868
T000142,2005-12-31,2006-01-31,2800.0,4302.086
T000142,2005-12-31,2006-02-28,1700.0,3562.1704
T000142,2005-12-31,2006-03-31,3200.0,4546.1475
T000142,2005-12-31,2006-04-30,3500.0,3505.2974
T000142,2005-12-31,2006-05-31,3200.0,3778.7402
T000142,2005-12-31,2006-06-30,3400.0,3844.1191
T000142,2006-06-30,2006-07-31,3100.0,3497.506
T000142,2006-06-30,2006-08-31,2600.0,3159.812
T000142,2006-06-30,2006-09-30,3300.0,3059.5068
T000142,2006-06-30,2006-10-31,2500.0,2622.1758
T000142,2006-06-30,2006-11-30,4800.0,3656.3516
T000142,2006-06-30,2006-12-31,6700.0,5127.2817
T000142,2006-12-31,2007-01-31,2800.0,4776.7275
T000142,2006-12-31,2007-02-28,2400.0,4425.9565
T000142,2006-12-31,2007-03-31,2700.0,5565.674
T000142,2006-12-31,2007-04-30,2800.0,5409.0146
T000142,2006-12-31,2007-05-31,2600.0,6573.6035
T000142,2006-12-31,2007-06-30,2200.0,4635.636
T000143,1997-12-31,1998-01-31,4100.0,3440.3076
T000143,1997-12-31,1998-02-28,2500.0,5144.46
T000143,1997-12-31,1998-03-31,6600.0,7103.408
T000143,1997-12-31,1998-04-30,6300.0,6528.7725
T000143,1997-12-31,1998-05-31,8100.0,6589.194
T000143,1997-12-31,1998-06-30,7000.0,6924.6855
T000143,1998-06-30,1998-07-31,7400.0,6365.226
T000143,1998-06-30,1998-08-31,6200.0,6121.1567
T000143,1998-06-30,1998-09-30,7500.0,7450.097
T000143,1998-06-30,1998-10-31,5000.0,6302.7217
T000143,1998-06-30,1998-11-30,5900.0,7236.973
T000143,1998-06-30,1998-12-31,6800.0,6207.2373
T000143,1998-12-31,1999-01-31,6000.0,5654.3076
T000143,1998-12-31,1999-02-28,3700.0,4694.885
T000143,1998-12-31,1999-03-31,8200.0,6659.2188
T000143,1998-12-31,1999-04-30,5900.0,6841.1855
T000143,1998-12-31,1999-05-31,5900.0,7315.1216
T000143,1998-12-31,1999-06-30,10100.0,7368.918
T000143,1999-06-30,1999-07-31,7800.0,7912.1836
T000143,1999-06-30,1999-08-31,6000.0,6806.922
T000143,1999-06-30,1999-09-30,6700.0,9627.603
T000143,1999-06-30,1999-10-31,4000.0,7358.2944
T000143,1999-06-30,1999-11-30,5200.0,9037.853
T000143,1999-06-30,1999-12-31,6200.0,6889.2725
T000143,1999-12-31,2000-01-31,5600.0,5353.8037
T000143,1999-12-31,2000-02-29,5100.0,5513.924
T000143,1999-12-31,2000-03-31,8300.0,6862.9907
T000143,1999-12-31,2000-04-30,8200.0,6086.617
T000143,1999-12-31,2000-05-31,6800.0,6485.1763
T000143,1999-12-31,2000-06-30,6900.0,8899.682
T000143,2000-06-30,2000-07-31,7200.0,6502.389
T000143,2000-06-30,2000-08-31,7900.0,6629.3154
T000143,2000-06-30,2000-09-30,9100.0,7405.4805
T000143,2000-06-30,2000-10-31,5500.0,3811.1812
T000143,2000-06-30,2000-11-30,5300.0,5372.3726
T000143,2000-06-30,2000-12-31,7700.0,6669.6885
T000143,2000-12-31,2001-01-31,6100.0,6765.676
T000143,2000-12-31,2001-02-28,6600.0,6668.929
T000143,2000-12-31,2001-03-31,6600.0,8642.07
T000143,2000-12-31,2001-04-30,7500.0,8345.416
T000143,2000-12-31,2001-05-31,9000.0,7769.3345
T000143,2000-12-31,2001-06-30,9000.0,7872.4243
T000143,2001-06-30,2001-07-31,9400.0,7879.548
T000143,2001-06-30,2001-08-31,5600.0,8265.517
T000143,2001-06-30,2001-09-30,7900.0,9039.881
T000143,2001-06-30,2001-10-31,3800.0,6837.168
T000143,2001-06-30,2001-11-30,4600.0,5865.6807
T000143,2001-06-30,2001-12-31,5900.0,7488.2607
T000143,2001-12-31,2002-01-31,4400.0,6327.579
T000143,2001-12-31,2002-02-28,4900.0,6580.8057
T000143,2001-12-31,2002-03-31,6100.0,6810.3677
T000143,2001-12-31,2002-04-30,6900.0,6923.503
T000143,2001-12-31,2002-05-31,8800.0,7698.6997
T000143,2001-12-31,2002-06-30,8200.0,8464.555
T000143,2002-06-30,2002-07-31,8300.0,7127.3516
T000143,2002-06-30,2002-08-31,7700.0,5778.505
T000143,2002-06-30,2002-09-30,8400.0,8549.576
T000143,2002-06-30,2002-10-31,5700.0,4489.487
T000143,2002-06-30,2002-11-30,6300.0,4911.0596
T000143,2002-06-30,2002-12-31,7200.0,5871.2285
T000143,2002-12-31,2003-01-31,6400.0,6214.6973
T000143,2002-12-31,2003-02-28,3100.0,6685.9146
T000143,2002-12-31,2003-03-31,4000.0,7258.4326
T000143,2002-12-31,2003-04-30,4200.0,7499.731
T000143,2002-12-31,2003-05-31,6700.0,8428.463
T000143,2002-12-31,2003-06-30,8300.0,8606.32
T000143,2003-06-30,2003-07-31,11100.0,7480.8335
T000143,2003-06-30,2003-08-31,8500.0,6950.5283
T000143,2003-06-30,2003-09-30,9200.0,7975.593
T000143,2003-06-30,2003-10-31,6800.0,6547.4673
T000143,2003-06-30,2003-11-30,7900.0,7045.7544
T000143,2003-06-30,2003-12-31,11500.0,5857.013
T000143,2003-12-31,2004-01-31,8500.0,9583.167
T000143,2003-12-31,2004-02-29,6200.0,8103.2363
T000143,2003-12-31,2004-03-31,13100.0,9144.316
T000143,2003-12-31,2004-04-30,11700.0,8608.443
T000143,2003-12-31,2004-05-31,11200.0,9832.256
T000143,2003-12-31,2004-06-30,12900.0,11502.347
T000143,2004-06-30,2004-07-31,11600.0,11455.797
T000143,2004-06-30,2004-08-31,9100.0,10884.539
T000143,2004-06-30,2004-09-30,11100.0,12940.481
T000143,2004-06-30,2004-10-31,6600.0,7844.6504
T000143,2004-06-30,2004-11-30,10100.0,10575.955
T000143,2004-06-30,2004-12-31,11900.0,12295.469
T000143,2004-12-31,2005-01-31,10100.0,9513.613
T000143,2004-12-31,2005-02-28,6300.0,9002.994
T000143,2004-12-31,2005-03-31,8600.0,12379.713
T000143,2004-12-31,2005-04-30,10500.0,11663.751
T000143,2004-12-31,2005-05-31,12400.0,12149.749
T000143,2004-12-31,2005-06-30,14500.0,12045.991
T000143,2005-06-30,2005-07-31,12600.0,12112.457
T000143,2005-06-30,2005-08-31,10600.0,10946.962
T000143,2005-06-30,2005-09-30,13800.0,14305.977
T000143,2005-06-30,2005-10-31,8600.0,9546.123
T000143,2005-06-30,2005-11-30,12000.0,12776.707
T000143,2005-06-30,2005-12-31,15900.0,11887.12
T000143,2005-12-31,2006-01-31,9000.0,12564.62
T000143,2005-12-31,2006-02-28,6500.0,9042.58
T000143,2005-12-31,2006-03-31,10800.0,13563.843
T000143,2005-12-31,2006-04-30,12300.0,13425.234
T000143,2005-12-31,2006-05-31,13800.0,14858.341
T000143,2005-12-31,2006-06-30,16600.0,16942.521
T000143,2006-06-30,2006-07-31,11300.0,13975.538
T000143,2006-06-30,2006-08-31,8500.0,12520.969
T000143,2006-06-30,2006-09-30,11700.0,16835.762
T000143,2006-06-30,2006-10-31,9200.0,13013.496
T000143,2006-06-30,2006-11-30,11400.0,15578.325
T000143,2006-06-30,2006-12-31,15900.0,14770.486
T000143,2006-12-31,2007-01-31,9500.0,12512.215
T000143,2006-12-31,2007-02-28,6600.0,10081.587
T000143,2006-12-31,2007-03-31,10400.0,14297.543
T000143,2006-12-31,2007-04-30,12400.0,14261.118
T000143,2006-12-31,2007-05-31,14500.0,15686.016
T000143,2006-12-31,2007-06-30,13700.0,16794.086
T000144,1997-12-31,1998-01-31,300.0,404.8278
T000144,1997-12-31,1998-02-28,300.0,340.85065
T000144,1997-12-31,1998-03-31,200.0,355.08328
T000144,1997-12-31,1998-04-30,600.0,336.42255
T000144,1997-12-31,1998-05-31,100.0,376.6866
T000144,1997-12-31,1998-06-30,100.0,382.60983
T000144,1998-06-30,1998-07-31,100.0,278.37708
T000144,1998-06-30,1998-08-31,100.0,299.54794
T000144,1998-06-30,1998-09-30,100.0,344.0025
T000144,1998-06-30,1998-10-31,200.0,226.09393
T000144,1998-06-30,1998-11-30,400.0,323.47992
T000144,1998-06-30,1998-12-31,300.0,426.47226
T000144,1998-12-31,1999-01-31,400.0,392.8389
T000144,1998-12-31,1999-02-28,200.0,343.66376
T000144,1998-12-31,1999-03-31,500.0,306.38852
T000144,1998-12-31,1999-04-30,400.0,509.42944
T000144,1998-12-31,1999-05-31,400.0,279.27338
T000144,1998-12-31,1999-06-30,300.0,209.89078
T000144,1999-06-30,1999-07-31,400.0,350.2259
T000144,1999-06-30,1999-08-31,300.0,325.11725
T000144,1999-06-30,1999-09-30,100.0,320.76147
T000144,1999-06-30,1999-10-31,600.0,286.17004
T000144,1999-06-30,1999-11-30,400.0,355.2353
T000144,1999-06-30,1999-12-31,900.0,373.07117
T000144,1999-12-31,2000-01-31,700.0,580.26447
T000144,1999-12-31,2000-02-29,300.0,470.80374
T000144,1999-12-31,2000-03-31,900.0,605.45154
T000144,1999-12-31,2000-04-30,900.0,517.24475
T000144,1999-12-31,2000-05-31,300.0,567.53076
T000144,1999-12-31,2000-06-30,400.0,471.0708
T000144,2000-06-30,2000-07-31,400.0,591.53845
T000144,2000-06-30,2000-08-31,200.0,415.3581
T000144,2000-06-30,2000-09-30,400.0,346.6076
T000144,2000-06-30,2000-10-31,200.0,583.27893
T000144,2000-06-30,2000-11-30,700.0,540.24884
T000144,2000-06-30,2000-12-31,1000.0,903.2446
T000144,2000-12-31,2001-01-31,600.0,588.1123
T000144,2000-12-31,2001-02-28,500.0,483.51007
T000144,2000-12-31,2001-03-31,900.0,741.54236
T000144,2000-12-31,2001-04-30,800.0,707.76807
T000144,2000-12-31,2001-05-31,700.0,810.9582
T000144,2000-12-31,2001-06-30,400.0,384.15906
T000144,2001-06-30,2001-07-31,500.0,768.96246
T000144,2001-06-30,2001-08-31,500.0,658.8906
T000144,2001-06-30,2001-09-30,400.0,606.34644
T000144,2001-06-30,2001-10-31,700.0,574.3616
T000144,2001-06-30,2001-11-30,400.0,831.38965
T000144,2001-06-30,2001-12-31,1500.0,985.5293
T000144,2001-12-31,2002-01-31,700.0,925.7547
T000144,2001-12-31,2002-02-28,200.0,901.18854
T000144,2001-12-31,2002-03-31,900.0,932.03424
T000144,2001-12-31,2002-04-30,700.0,863.02734
T000144,2001-12-31,2002-05-31,400.0,1044.1217
T000144,2001-12-31,2002-06-30,500.0,497.16992
T000144,2002-06-30,2002-07-31,300.0,708.2723
T000144,2002-06-30,2002-08-31,600.0,507.92648
T000144,2002-06-30,2002-09-30,400.0,587.33417
T000144,2002-06-30,2002-10-31,700.0,638.3181
T000144,2002-06-30,2002-11-30,700.0,712.21655
T000144,2002-06-30,2002-12-31,900.0,1679.2915
T000144,2002-12-31,2003-01-31,1000.0,671.56274
T000144,2002-12-31,2003-02-28,700.0,498.23843
T000144,2002-12-31,2003-03-31,500.0,753.04114
T000144,2002-12-31,2003-04-30,300.0,718.46045
T000144,2002-12-31,2003-05-31,200.0,726.149
T000144,2002-12-31,2003-06-30,300.0,558.8749
T000144,2003-06-30,2003-07-31,400.0,361.13693
T000144,2003-06-30,2003-08-31,300.0,453.7145
T000144,2003-06-30,2003-09-30,300.0,458.84622
T000144,2003-06-30,2003-10-31,700.0,465.2959
T000144,2003-06-30,2003-11-30,1400.0,539.7814
T000144,2003-06-30,2003-12-31,1600.0,723.93945
T000144,2003-12-31,2004-01-31,700.0,1167.1279
T000144,2003-12-31,2004-02-29,900.0,796.5277
T000144,2003-12-31,2004-03-31,1100.0,781.4359
T000144,2003-12-31,2004-04-30,1000.0,534.13257
T000144,2003-12-31,2004-05-31,900.0,144.46753
T000144,2003-12-31,2004-06-30,600.0,533.0137
T000144,2004-06-30,2004-07-31,900.0,846.54645
T000144,2004-06-30,2004-08-31,400.0,851.1552
T000144,2004-06-30,2004-09-30,1000.0,738.3549
T000144,2004-06-30,2004-10-31,600.0,754.87384
T000144,2004-06-30,2004-11-30,1900.0,1347.2555
T000144,2004-06-30,2004-12-31,2400.0,1442.3024
T000144,2004-12-31,2005-01-31,1300.0,1661.9581
T000144,2004-12-31,2005-02-28,800.0,1647.4865
T000144,2004-12-31,2005-03-31,700.0,1493.9055
T000144,2004-12-31,2005-04-30,1100.0,1600.8113
T000144,2004-12-31,2005-05-31,700.0,1707.7141
T000144,2004-12-31,2005-06-30,700.0,983.26746
